;ensembl_gene_id_version;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;AD3_16.1;AD3_16.2;AD3_16.3;840_16.1;840_16.2;840_16.3;AD2_16.1;AD2_16.2;AD2_16.3;external_gene_name;gene_biotype
33;ENSG00000006015.17;433.1545202;0.459791777;0.181737205;20.3099977;3.89E-05;0.000385818;415.7014602;449.3343385;426.7848365;698.4437661;384.4288835;656.0151467;263.2932532;269.8753832;334.5136141;REX1BD;protein_coding
34;ENSG00000006016.11;64.63317074;0.607100125;0.227341533;31.55905956;1.40E-07;3.33E-06;23.69282934;22.97732413;33.8555279;83.0508182;39.52996232;85.45791183;93.18197439;94.3163104;105.6358781;CRLF1;protein_coding
35;ENSG00000006128.12;83.55670758;1.662279841;0.189200036;82.35618171;1.31E-18;1.54E-16;42.00092474;35.7425042;34.88145298;154.5289814;185.7908229;125.6733998;56.34258916;53.22801676;63.82167637;TAC1;protein_coding
36;ENSG00000006282.21;590.3661865;0.669652238;0.184371908;14.87586753;0.0005885;0.003552562;456.6254382;455.7169285;497.5736676;998.6520516;503.0187705;904.8484782;516.8349044;495.8609983;484.1644414;SPATA20;protein_coding
37;ENSG00000006327.13;328.9895101;1.732971331;0.200181135;83.44326854;7.59E-19;9.13E-17;119.5410935;192.7542191;140.551737;733.1617311;413.0881062;785.4587485;191.7815054;202.6399936;181.9284568;TNFRSF12A;protein_coding
38;ENSG00000006453.14;67.13099959;0.873465389;0.210317719;21.91479733;1.74E-05;0.000198508;49.53955226;59.99634633;45.14070386;127.9799494;74.11867934;106.8223898;52.00854384;50.4265422;38.14628932;BAIAP2L1;protein_coding
39;ENSG00000006459.11;487.1459436;-0.727583008;0.180601081;16.9393118;0.000209737;0.001536172;622.4752436;602.5164993;512.9625439;301.5697743;447.6768232;228.7255875;564.509403;550.0228399;553.8547777;KDM7A;protein_coding
40;ENSG00000006468.14;732.671204;-1.068077066;0.189747478;29.8563147;3.29E-07;6.93E-06;1018.791662;1108.01763;953.0844065;306.3349851;614.690914;338.0614453;742.2052611;753.5966584;759.257874;ETV1;protein_coding
41;ENSG00000006530.18;134.1570409;-0.726526865;0.177914556;21.91060849;1.75E-05;0.000198508;156.1572843;140.4169808;153.8887632;78.28560732;114.6368907;66.60690187;163.6102108;164.3531746;169.4575545;AGK;protein_coding
42;ENSG00000006607.14;925.2818203;-0.55318696;0.167378693;15.20387014;0.000499484;0.003107429;1030.638076;1018.66137;955.1362567;542.5532959;906.2243861;546.6792889;1129.018806;1132.72955;1065.895354;FARP2;protein_coding
43;ENSG00000006625.18;520.6228815;0.804987289;0.140682008;41.79077392;8.42E-10;3.26E-08;383.3930566;421.2509423;420.629286;735.2039644;608.7614197;882.2272663;423.6529301;420.221185;390.2658831;GGCT;protein_coding
44;ENSG00000006756.16;421.8350643;-0.338051448;0.115538669;60.98450955;5.72E-14;4.20E-12;399.5472584;367.637186;376.5145072;284.551164;332.0516834;305.3863614;582.9290956;580.8390601;567.0592624;ARSD;protein_coding
45;ENSG00000007062.11;3.989888177;1.069100045;0.280494551;16.62425223;0.000245521;0.001740849;2.153893576;1.276518007;2.051850176;6.126699703;13.83548681;8.797137983;0;0.933824855;0.733582487;PROM1;protein_coding
46;ENSG00000007080.11;851.53761;0.560421072;0.168226946;21.04221375;2.70E-05;0.000283875;800.1714636;728.891782;792.0141677;1316.559692;787.6344991;1359.786185;602.4322995;615.3905798;660.9578208;CCDC124;protein_coding
47;ENSG00000007202.15;2273.60744;-0.503837178;0.106447521;36.77430382;1.03E-08;3.21E-07;2391.898816;2329.645363;2554.553469;1554.820236;1909.29718;1635.010931;2752.118778;2732.371527;2602.750664;KIAA0100;protein_coding
48;ENSG00000007237.18;3098.363115;-0.098801613;0.150952042;22.91926681;1.05E-05;0.000131895;2305.743073;2674.305225;2817.190291;2106.903953;3091.243053;2428.010083;4561.5827;4318.939957;3581.349701;GAS7;protein_coding
49;ENSG00000007312.12;48.41732342;1.319405315;0.22137599;39.09395172;3.24E-09;1.12E-07;21.53893576;24.25384213;34.88145298;85.09305143;66.21268688;110.5925918;27.08778325;34.55151965;31.54404694;CD79B;protein_coding
50;ENSG00000007372.23;23.16586142;-0.012583164;0.247693043;22.89339453;1.07E-05;0.000133143;34.46229722;26.80687815;42.0629286;23.8260544;25.6944755;27.64814795;11.91862463;6.536773988;9.536572331;PAX6;protein_coding
51;ENSG00000007376.8;346.709278;0.505761002;0.17559079;13.96873747;0.000926248;0.005085146;309.0837282;284.6635156;350.86638;554.8066953;335.0164306;475.0454511;230.7879133;266.1400838;313.9733044;RPUSD1;protein_coding
52;ENSG00000007392.16;2789.960906;0.845809618;0.193718994;23.88690619;6.50E-06;8.78E-05;2131.277694;2101.14864;2186.246362;5415.321793;2398.480463;4695.158215;2065.172595;2021.730812;2095.111583;LUC7L;protein_coding
53;ENSG00000007541.16;792.509803;0.522557602;0.170497623;17.11381683;0.000192213;0.001424463;762.478326;615.2816794;790.9882427;1214.44803;754.0340312;1190.127096;537.4216197;599.5155572;668.2936456;PIGQ;protein_coding
54;ENSG00000007866.21;607.1172524;0.456023246;0.155240706;13.16517656;0.001384262;0.007059193;518.0114051;506.7776488;621.7106032;889.0522013;587.0199404;821.9040344;501.6657458;542.552241;475.3614516;TEAD3;protein_coding
55;ENSG00000007923.16;828.2983274;-0.533980812;0.115228582;25.98625187;2.28E-06;3.64E-05;930.482025;896.1156409;955.1362567;587.4824271;726.3630575;578.0976389;922.0681419;937.5601549;921.3796037;DNAJC11;protein_coding
56;ENSG00000008056.14;56.2756042;0.854900488;0.220435829;15.91584025;0.00034988;0.002313589;22.61588255;53.61375629;42.0629286;89.1775179;74.11867934;89.22811382;40.08991921;42.0221185;53.55152155;SYN1;protein_coding
57;ENSG00000008083.14;1385.26017;-0.530758802;0.117003125;20.62282894;3.33E-05;0.000338255;1703.729819;1503.738212;1656.869017;1032.008528;1263.970545;992.819858;1407.481218;1448.362351;1458.361984;JARID2;protein_coding
58;ENSG00000008128.23;38.45281349;0.759529628;0.254347147;22.10580261;1.58E-05;0.000184065;24.76977613;39.57205822;50.2703293;83.0508182;34.58871703;66.60690187;13.00213596;15.87502254;18.33956217;CDK11A;protein_coding
59;ENSG00000008196.13;2330.682542;0.234065042;0.102675843;37.65938933;6.64E-09;2.14E-07;2338.051477;2461.126718;2436.572083;2982.341267;2475.56389;2967.148968;1754.204843;1735.980406;1825.153228;TFAP2B;protein_coding
60;ENSG00000008294.21;5114.013668;-0.418514477;0.130871389;12.30356524;0.002129682;0.009935691;5656.124531;5789.009162;5353.277108;3661.043445;5035.12895;3672.176741;5621.25678;5834.537697;5403.568599;SPAG9;protein_coding
61;ENSG00000008324.11;389.2588441;0.840694038;0.183666201;26.61726456;1.66E-06;2.78E-05;300.4681539;306.3643217;295.4664253;693.6785553;365.6521514;672.3526887;293.6315704;286.6842306;289.0314999;SS18L2;protein_coding
62;ENSG00000008513.16;858.6087417;-1.23617255;0.113236643;160.7138604;1.26E-35;3.70E-33;989.7140983;991.8544914;1031.054713;440.4416342;446.6885742;353.1422533;1138.770408;1173.817843;1161.994659;ST3GAL1;protein_coding
63;ENSG00000008517.16;100.3170867;1.742058662;0.228338797;61.10862225;5.38E-14;3.98E-12;28.00061649;38.29554021;31.80367772;222.6034225;103.7661511;256.3737355;73.67877044;79.37511272;68.95675378;IL32;protein_coding
64;ENSG00000008710.19;2371.440377;0.416023256;0.200231695;13.18817854;0.001368433;0.006995206;2530.824952;2085.830423;2517.620165;4107.611779;1822.331263;3384.384655;1389.061525;1650.06852;1855.23011;PKD1;protein_coding
65;ENSG00000008735.14;2390.147653;-0.484002723;0.136798954;13.311057;0.001286888;0.006666654;2871.140137;2434.319839;2825.397692;1940.121573;2112.876486;1612.389719;2252.620055;2542.805081;2919.658298;MAPK8IP2;protein_coding
66;ENSG00000008988.9;6409.384648;0.424883565;0.127940961;15.57696953;0.00041448;0.002662668;5984.593302;5570.724583;5785.19157;7748.232891;6516.514288;9324.966262;5568.164725;5400.309139;5785.765075;RPS20;protein_coding
67;ENSG00000009413.15;1435.496386;-0.519204371;0.121673768;32.34480749;9.47E-08;2.36E-06;1460.339845;1612.242243;1465.021025;1064.003515;1143.40416;932.4966262;1776.958581;1917.142428;1547.859048;REV3L;protein_coding
68;ENSG00000009724.17;98.24285139;-0.992888615;0.250390387;15.62248153;0.000405155;0.002612064;136.7722421;103.3979586;122.0850854;27.22977646;87.95416615;28.90488194;141.9399842;114.8604572;121.0411104;MASP2;protein_coding
69;ENSG00000009954.11;3103.487222;-0.456034623;0.142341674;13.00462499;0.001499967;0.007520037;3459.153084;3376.390129;3332.204685;2026.576113;3067.525076;2181.69022;3521.411823;3576.549196;3389.884672;BAZ1B;protein_coding
70;ENSG00000010219.13;375.7158015;0.533755433;0.175650558;13.80732479;0.001004101;0.005436196;346.7768658;340.8303079;310.8553016;585.4401938;337.9811778;560.5033629;326.1369103;304.4269029;268.4911902;DYRK4;protein_coding
71;ENSG00000010295.19;873.8627208;0.566345178;0.185870779;12.89871124;0.001581541;0.00784348;752.7858049;703.3614219;818.68822;1466.323462;723.3983104;1310.773559;683.6956493;681.6921445;724.0459147;IFFO1;protein_coding
72;ENSG00000010310.9;376.3652004;0.654185023;0.171304885;17.43173405;0.000163963;0.001261603;313.3915154;326.7886098;282.1293991;667.8102676;391.3466269;464.9915791;288.2140138;320.3019254;332.3128666;GIPR;protein_coding
73;ENSG00000010361.14;151.1296815;0.290917112;0.163358347;14.77055758;0.000620318;0.003697308;133.5414017;169.7768949;163.122089;191.2891796;153.178604;213.6447796;119.1862463;112.9928075;103.4351307;FUZ;protein_coding
74;ENSG00000010404.18;75.97619391;-0.872247675;0.226567536;14.95555521;0.000565513;0.003444469;93.69437057;98.29188654;90.28140772;36.76019822;69.17743405;25.13467995;79.09632709;95.25013526;96.0993058;IDS;protein_coding
75;ENSG00000010610.10;31.57639954;1.273797774;0.24814271;28.33950665;7.02E-07;1.34E-05;8.615574305;21.70080612;20.51850176;63.30923026;49.41245289;61.57996588;28.17129458;14.00737283;16.8723972;CD4;protein_coding
76;ENSG00000010626.15;69.35912129;0.810423728;0.213957502;16.33392968;0.000283878;0.00195259;46.30871189;49.78420227;59.50365509;108.2383614;75.1069284;125.6733998;62.84365714;37.35299422;59.42018145;LRRC23;protein_coding
77;ENSG00000011028.14;178.0750084;1.182909157;0.151988877;89.33588206;3.99E-20;5.23E-18;129.2336146;114.8866206;132.3443363;310.4194516;253.9800079;335.5479773;109.4346443;114.8604572;101.9679657;MRC2;protein_coding
78;ENSG00000011105.14;750.8620954;-0.562059653;0.179700578;15.00283349;0.000552301;0.003386601;786.1711554;723.78571;873.0622497;370.3249598;715.4923179;492.639727;988.162333;926.3542566;881.7661494;TSPAN9;protein_coding
79;ENSG00000011275.18;1033.911537;-0.356480859;0.121081058;12.79138752;0.001668728;0.008203004;1144.794436;944.6233252;1200.332353;822.339249;925.0011182;803.0530244;1099.764;1212.104662;1153.19167;RNF216;protein_coding
80;ENSG00000011347.9;1146.879864;-0.458074569;0.130087254;19.06356718;7.25E-05;0.000641196;1316.028975;1127.1654;1230.08418;912.8782557;978.3665673;751.5269305;1200.530554;1348.443091;1456.894819;SYT7;protein_coding
81;ENSG00000011376.12;813.657981;-0.547385113;0.127453449;36.8732515;9.84E-09;3.06E-07;835.7107076;825.9071505;865.8807741;524.8539412;687.8213443;507.720535;1007.665537;1033.744115;1033.617724;LARS2;protein_coding
82;ENSG00000011465.17;54.91855088;-1.454215543;0.211467753;48.07876082;3.63E-11;1.75E-09;72.15543481;75.31456241;84.1258572;20.42233234;21.74147927;26.39141395;63.92716847;59.76479075;70.42391875;DCN;protein_coding
83;ENSG00000011677.13;450.2039068;-0.635581439;0.178191204;19.87794396;4.83E-05;0.00046166;540.6272877;462.0995185;427.8107616;234.1760775;409.13511;255.1170015;533.0875744;594.8464329;594.9353969;GABRA3;protein_coding
84;ENSG00000012232.9;2377.262631;-0.466380861;0.163703822;15.7195754;0.000385956;0.002511069;2487.747081;2244.118656;2564.812719;1379.868922;2342.150267;1524.418339;2836.632662;3062.945526;2952.66951;EXTL3;protein_coding
85;ENSG00000012817.15;446.2864631;6.969606074;0.243003363;1052.928855;2.29E-229;5.96E-226;0;0;0;1635.148076;990.225556;1391.204535;0;0;0;KDM5D;protein_coding
86;ENSG00000013016.16;850.5979453;0.050698164;0.112789892;16.52143639;0.000258473;0.001815663;737.7085499;723.78571;772.5215911;705.9319547;854.8354351;805.5664924;1092.179421;994.5234711;968.3288828;EHD3;protein_coding
87;ENSG00000013306.16;1676.334112;0.538060706;0.144642977;14.5191914;0.000703392;0.004093607;1368.799368;1313.537029;1470.150651;2264.155912;1599.975225;2402.875403;1448.654648;1600.575802;1618.282966;SLC25A39;protein_coding
88;ENSG00000013503.10;347.0399282;-0.594104005;0.173065677;13.61152954;0.001107373;0.005901826;400.6242052;398.2736182;378.5663574;201.5003458;340.945925;204.8476416;384.6465222;419.2873601;394.667378;POLR3B;protein_coding
89;ENSG00000013573.17;765.8738435;0.593078676;0.170724554;22.39618168;1.37E-05;0.000162738;704.3231995;599.9634633;762.2623402;1260.057906;739.2102953;1162.478948;527.6700177;601.3832069;535.5152155;DDX11;protein_coding
90;ENSG00000013583.10;155.0312167;0.646472721;0.160214368;16.69076895;0.00023749;0.001702436;115.2333063;109.7805486;115.9295349;170.1861029;195.6733135;218.6717156;180.9463921;153.1472763;135.7127601;HEBP1;protein_coding
91;ENSG00000013619.14;322.38568;0.775523936;0.189054901;21.74222062;1.90E-05;0.00021336;266.0058567;262.9627094;241.0923956;582.0364718;298.4512155;525.314811;213.451732;260.5371347;251.618793;MAMLD1;protein_coding
92;ENSG00000014138.9;172.4487133;0.736316251;0.180947856;21.80680574;1.84E-05;0.000207275;118.4641467;157.0117149;144.6554374;272.978509;175.9083323;289.0488194;123.5202916;139.1399035;131.3112652;POLA2;protein_coding
93;ENSG00000014164.7;271.4918911;0.745767144;0.218726801;14.91433891;0.000577288;0.003499216;252.0055484;172.3299309;229.8072197;499.666398;208.5205512;490.126259;188.5309714;197.0370445;205.4030964;ZC3H3;protein_coding
94;ENSG00000014914.21;85.96193358;0.681058656;0.198714567;19.39014367;6.16E-05;0.000560806;64.61680729;91.9092965;69.76290597;147.0407929;91.90716238;131.9570697;52.00854384;67.23538959;57.21943399;MTMR11;protein_coding
95;ENSG00000015285.10;38.45368031;0.754694047;0.235335173;12.68469043;0.001760169;0.008553876;33.38535043;25.53036014;32.82960281;78.28560732;37.5534642;56.55302989;24.92076059;29.88239538;27.14255202;WAS;protein_coding
96;ENSG00000015676.18;1653.941179;-0.32900588;0.119391299;12.34942213;0.002081407;0.009733713;1743.57685;1622.454387;1833.328132;1245.081529;1595.033979;1276.841741;1796.461785;1843.370265;1929.321941;NUDCD3;protein_coding
97;ENSG00000017483.15;10.15786258;1.006886984;0.280914267;14.19985946;0.000825163;0.004656659;6.461680729;2.553036014;3.077775263;22.46456558;12.84723775;20.10774396;6.50106798;9.338248555;8.069407357;SLC38A5;protein_coding
98;ENSG00000018236.15;2083.614535;-0.866043085;0.211812768;16.57602506;0.000251514;0.001776354;2602.980387;2639.839238;2416.053582;946.9154763;1975.509867;782.9452805;2353.386609;2447.554946;2587.345432;CNTN1;protein_coding
99;ENSG00000018610.14;310.128342;-0.795417818;0.161738589;26.60564432;1.67E-06;2.79E-05;392.0086309;338.2772719;373.4367319;169.5053584;261.8860003;172.1725577;370.5608749;350.1843208;363.1233311;CXorf56;protein_coding
100;ENSG00000019102.12;12.20588365;-0.292107657;0.275224498;20.97932701;2.78E-05;0.000292025;22.61588255;20.42428811;22.57035193;12.25339941;10.87073964;8.797137983;3.25053399;4.669124277;4.401494922;VSIG2;protein_coding
101;ENSG00000019505.8;1922.182381;-0.790193186;0.204519908;14.76211276;0.000622942;0.003711066;2419.899433;2360.281795;2253.957418;874.0758243;1899.414689;875.9435963;2052.170459;2221.569331;2342.328881;SYT13;protein_coding
102;ENSG00000019582.15;630.9435594;1.037295542;0.169808189;47.72251043;4.34E-11;2.07E-09;449.0868107;395.7205822;509.8847686;931.9390993;757.9870274;1307.003357;451.8242246;440.7653318;434.2808323;CD74;protein_coding
103;ENSG00000020922.12;709.6316164;0.398008464;0.10347187;15.21869351;0.000495796;0.003090222;623.5521903;653.5772196;576.5698993;830.508182;821.2349671;824.4175024;705.3658759;712.5083647;638.9503462;MRE11;protein_coding
104;ENSG00000021300.14;2359.7016;-0.99743152;0.111162426;141.4180854;1.96E-31;4.88E-29;2207.740916;2614.308878;2703.312606;1161.349966;1311.4065;1257.990732;3435.814428;3395.387174;3150.003199;PLEKHB1;protein_coding
105;ENSG00000021645.18;448.0504605;0.779284507;0.175650564;22.67301872;1.19E-05;0.000145915;258.4672292;294.8756596;309.8293765;721.5890761;398.2643703;591.9217128;525.5029951;466.9124277;465.0912968;NRXN3;protein_coding
106;ENSG00000021762.20;627.0938359;0.575958359;0.183710575;12.69880919;0.001747787;0.008504279;522.3191923;497.8420227;584.7773;1047.665649;541.5604837;912.3888822;456.15827;529.4786931;551.6540302;OSBPL5;protein_coding
107;ENSG00000021776.11;1430.267884;-0.390702805;0.101701112;19.8397866;4.92E-05;0.00046769;1633.728278;1489.696514;1504.006179;1137.523912;1261.994047;1103.41245;1617.682416;1638.862621;1485.504536;AQR;protein_coding
108;ENSG00000021826.16;907.9485466;-0.35793262;0.100898301;13.00632391;0.001498693;0.007517032;1001.560513;1003.343154;1015.665837;773.3256514;778.7402576;779.1750785;1034.75332;893.6703867;891.3027217;CPS1;protein_coding
109;ENSG00000023041.11;1336.171017;0.445037581;0.144340249;12.50524626;0.001925397;0.009146416;1152.333063;1277.794525;1137.750922;1885.66202;1267.923541;1799.643084;1215.699712;1186.891391;1101.840895;ZDHHC6;protein_coding
110;ENSG00000023287.13;1639.000252;-0.688242848;0.16598229;18.06043115;0.000119737;0.000976212;1982.659037;1959.455141;1855.898484;956.4458981;1549.574523;904.8484782;1864.722999;1867.649711;1809.747995;RB1CC1;protein_coding
111;ENSG00000023516.9;2122.236841;-0.781336585;0.207101168;16.31066299;0.0002872;0.001970236;2354.205679;2610.479324;2286.787021;935.3428213;2044.687301;908.6186802;2674.105963;2728.636228;2557.26855;AKAP11;protein_coding
112;ENSG00000023572.9;378.3340729;0.364978583;0.137602861;15.95006164;0.000343944;0.002282062;299.3912071;412.3153163;373.4367319;477.2018324;433.8413364;486.356057;326.1369103;310.9636769;285.3635874;GLRX2;protein_coding
113;ENSG00000023839.12;145.0636927;2.260741395;0.163944007;298.0308295;1.92E-65;1.25E-62;65.69375408;65.10241836;60.52958018;356.0293272;291.5334721;346.8585833;37.92289655;46.69124277;35.21195938;ABCC2;protein_coding
114;ENSG00000023902.14;1392.796315;0.543131875;0.15957355;16.63555971;0.000244137;0.001733925;1346.183485;1111.847184;1201.358278;2093.96981;1328.206734;2047.219682;1053.173013;1121.523651;1231.684996;PLEKHO1;protein_coding
115;ENSG00000024048.10;1136.322516;-0.284385231;0.092330769;14.07540871;0.00087814;0.004887403;1228.796285;1192.267819;1166.476825;940.7887766;1046.555752;947.5774341;1237.369939;1241.987058;1225.082753;UBR2;protein_coding
116;ENSG00000024422.12;58.57118597;1.245303847;0.19730343;40.81830556;1.37E-09;5.02E-08;20.46198897;35.7425042;32.82960281;90.53900672;100.8014039;89.22811382;48.75800985;52.29419191;56.4858515;EHD2;protein_coding
117;ENSG00000025770.19;1150.242164;0.419284587;0.142406817;12.83669239;0.001631352;0.00804119;1029.561129;935.6876991;1169.5546;1507.848871;1154.2749;1593.538709;892.813336;1058.023561;1010.876667;NCAPH2;protein_coding
118;ENSG00000026025.16;36564.7693;0.59731175;0.177167422;16.72913561;0.000232978;0.001674697;30810.37066;31939.75705;32376.14392;56045.68739;31441.14378;61189.12161;29722.88281;27922.297;27635.51945;VIM;protein_coding
119;ENSG00000026508.18;57.60932154;1.517014652;0.201538025;69.75212773;7.14E-16;6.56E-14;10.76946788;20.42428811;19.49257667;80.32784055;97.83665673;92.99831582;67.17770246;70.03686416;59.42018145;CD44;protein_coding
